"IndaBox","IndaBox"
"Title","Title"
"Cost","Cost"
"Maximum Subtotal","Maximum Subtotal"
"Maximum Weight","Maximum Weight"
"Terms and Conditions Url","Terms and Conditions Url"
"Google Maps API Key","Google Maps API Key"
"Applicable payments","Applicable payments"
"Specific payments","Specific payments"
"Point","Point"
"Please specify Merchant ID","Please specify Merchant ID"
"Please specify API Key","Please specify API Key"
"Could not communicate with server","Could not communicate with server"
"Invalid server reply","Invalid server reply"
"Could not submit order","Could not submit order"
"All Allowed Payments","All Allowed Payments"
"Specific Payments","Specific Payments"
"Invalid search parameters.","Invalid search parameters."
"Error while communicating with IndaBox. Please retry later.","Error while communicating with IndaBox. Please retry later."
"Location does not found","Location does not found"
"Your browser does not support iframes.","Your browser does not support iframes."
"I accept IndaBox terms and conditions","I accept IndaBox terms and conditions"
"Search for pick-up points","Search for pick-up points"
"You are viewing the collection points closest to the address below. If you want, you can enter a different address.","You are viewing the collection points closest to the address below. If you want, you can enter a different address."
"Radius","Radius"
"Loading","Loading"
"Selected pick-up point","Selected pick-up point"
"No points found around given location","No points found around given location"
"Another search is already running","Another search is already running"
"IndaBox Store Pickup","IndaBox Store Pickup"
"You should accept IndaBox terms and conditions","You should accept IndaBox terms and conditions"
"You should select one of available pick-up points to continue","You should select one of available pick-up points to continue"
"Distance","Distance"
"Select this pick-up point","Select this pick-up point"
"I accept <a href=""http://www.indabox.it/termini-eco/"" target=""_blank"">IndaBox Terms of Service</a>","I accept <a href=""http://www.indabox.it/termini-eco/"" target=""_blank"">IndaBox Terms of Service</a>"
"Accept TOS","Accept TOS"
"IndaBox Point","IndaBox Point"
"For all the information on installing and configuring the module and IndaBox Merchant Account, you can refer to <a href=""%s"" target=""_blank"">this page</a>","For all the information on installing and configuring the module and IndaBox Merchant Account, you can refer to <a href=""%s"" target=""_blank"">this page</a>"
